date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2020-02-26,Virtus.pro,MAD Lions,Vertigo,16,7,1,1,8,7,8,0,4901,2339389,19,11,1,2,2
2020-02-26,Virtus.pro,MAD Lions,Dust2,13,16,2,2,3,11,10,5,4901,2339389,19,11,1,2,2
2020-02-26,Chaos,Mythic,Dust2,16,12,1,2,5,8,11,4,5151,2339785,54,74,16,12,1
2020-02-26,Virtus.pro,MAD Lions,Overpass,14,16,2,1,5,10,9,6,4901,2339389,19,11,1,2,2
2020-02-26,G2,mousesports,Dust2,13,16,2,2,1,13,12,3,4901,2339384,8,2,2,1,1
2020-02-26,Liquid,Evil Geniuses,Nuke,15,19,2,1,11,4,4,11,4901,2339385,3,5,2,1,1
2020-02-26,NiP,Natus Vincere,Train,10,16,2,1,6,9,4,7,4901,2339390,12,6,0,2,2
2020-02-26,Liquid,Evil Geniuses,Overpass,16,7,1,2,7,1,9,6,4901,2339385,3,5,2,1,1
2020-02-26,Vitality,FaZe,Mirage,16,14,1,1,7,8,9,6,4901,2339391,7,9,1,2,2
2020-02-26,Vitality,FaZe,Nuke,11,16,2,2,5,7,6,9,4901,2339391,7,9,1,2,2
2020-02-26,Vitality,FaZe,Inferno,10,16,2,1,5,10,5,6,4901,2339391,7,9,1,2,2
2020-02-26,PACT,HAVU,Train,12,16,2,1,8,7,4,9,5150,2339795,61,30,12,16,2
2020-02-26,Liquid,Evil Geniuses,Inferno,16,10,1,2,7,4,9,6,4901,2339385,3,5,2,1,1
2020-02-26,G2,mousesports,Inferno,16,6,1,1,10,5,6,1,4901,2339384,8,2,2,1,1
2020-02-26,HAVU,HellRaisers,Dust2,16,9,1,2,6,4,10,5,5150,2339797,30,50,16,9,1
2020-02-26,Movistar Riders,PACT,Nuke,16,5,1,1,12,3,4,2,5150,2339792,36,61,16,5,1
2020-02-26,Sprout,Japaleno,Train,16,4,1,2,5,0,11,4,5150,2339793,40,78,16,4,1
2020-02-26,Nordavind,Demolition Crew,Inferno,16,8,1,2,6,3,10,5,5150,2339794,58,102,16,8,1
2020-02-26,pro100,Nemiga,Vertigo,12,16,2,2,7,6,5,10,5150,2339791,31,51,12,16,2
2020-02-26,NiP,Natus Vincere,Mirage,3,16,2,2,1,3,2,13,4901,2339390,12,6,0,2,2
2020-02-26,G2,mousesports,Nuke,16,7,1,2,7,1,9,6,4901,2339384,8,2,2,1,1
2020-02-25,TRIDENT,Incept,Dust2,16,13,1,2,7,7,9,6,5152,2339774,157,219,16,13,1
2020-02-25,MAD Lions,Evil Geniuses,Dust2,16,14,1,1,8,7,8,7,4901,2339381,11,5,1,2,2
2020-02-25,MAD Lions,Evil Geniuses,Nuke,5,16,2,2,0,6,5,10,4901,2339381,11,5,1,2,2
2020-02-25,Liquid,Virtus.pro,Vertigo,19,16,1,1,8,7,7,8,4901,2339380,3,19,2,0,1
2020-02-25,Liquid,Virtus.pro,Mirage,16,9,1,2,7,3,9,6,4901,2339380,3,19,2,0,1
2020-02-25,Big Frames,Monstars,Mirage,16,5,1,1,13,2,3,3,5151,2339549,106,119,16,5,1
2020-02-25,Skyfire,Paradox,Inferno,14,16,2,1,6,9,8,7,5152,2339772,134,138,14,16,2
2020-02-25,Formidable,Esper,Mirage,16,14,1,1,8,7,8,7,5152,2339770,225,284,16,14,1
2020-02-25,FURY,AVANT,Inferno,11,16,2,1,7,8,4,8,5152,2339771,202,103,11,16,2
2020-02-25,Monstars,Oceanus,Mirage,16,14,1,2,9,6,7,8,5151,2339758,119,128,16,14,1
2020-02-25,NiP,Cloud9,Vertigo,16,9,1,2,4,6,12,3,4901,2339386,12,21,2,0,1
2020-02-25,MAD Lions,Evil Geniuses,Vertigo,7,16,2,1,4,11,3,5,4901,2339381,11,5,1,2,2
2020-02-25,Vitality,Astralis,Overpass,9,16,2,2,3,7,6,9,4901,2339382,7,1,0,2,2
2020-02-25,NiP,Cloud9,Overpass,16,2,1,1,14,1,2,1,4901,2339386,12,21,2,0,1
2020-02-25,Wisla Krakow,Demolition Crew,Inferno,19,16,1,1,7,8,8,7,5150,2339779,59,102,19,16,1
2020-02-25,Natus Vincere,fnatic,Dust2,7,16,2,2,2,6,5,10,4901,2339383,6,4,1,2,2
2020-02-25,Natus Vincere,fnatic,Inferno,16,14,1,1,7,8,9,6,4901,2339383,6,4,1,2,2
2020-02-25,PACT,Demolition Crew,Overpass,16,5,1,2,6,0,10,5,5150,2339778,61,102,16,5,1
2020-02-25,Japaleno,pro100,Dust2,10,16,2,2,6,5,4,11,5150,2339782,78,31,10,16,2
2020-02-25,Sprout,HellRaisers,Dust2,16,9,1,2,7,3,9,6,5150,2339781,40,50,16,9,1
2020-02-25,Natus Vincere,fnatic,Mirage,12,16,2,1,10,5,2,11,4901,2339383,6,4,1,2,2
2020-02-25,Renegades,FaZe,Inferno,12,16,2,2,5,8,7,8,4901,2339387,24,9,0,2,2
2020-02-25,Renegades,FaZe,Mirage,10,16,2,1,3,12,7,4,4901,2339387,24,9,0,2,2
2020-02-25,pro100,Movistar Riders,Overpass,10,16,2,1,4,11,6,5,5150,2339780,31,36,10,16,2
2020-02-25,HellRaisers,AGO,Mirage,13,16,2,2,9,5,4,11,5150,2339777,50,42,13,16,2
2020-02-25,Vitality,Astralis,Vertigo,19,22,2,1,9,6,6,9,4901,2339382,7,1,0,2,2
2020-02-24,NiP,Vitality,Vertigo,12,16,2,2,4,9,8,7,4901,2339373,14,7,0,2,2
2020-02-24,Thunder Logic,Monstars,Train,4,16,2,1,4,11,0,5,5151,2339704,168,121,4,16,2
2020-02-24,Gen.G,FURIA,Inferno,19,15,1,2,5,10,10,5,4869,2339367,51,21,2,0,1
2020-02-24,Gen.G,FURIA,Nuke,16,7,1,1,10,5,6,2,4869,2339367,51,21,2,0,1
2020-02-24,madlikewizards,ORDER,Nuke,0,16,2,1,0,15,0,1,5152,2339439,126,60,0,16,2
2020-02-24,Esper,AVANT,Mirage,4,16,2,2,1,4,3,12,5152,2339069,275,110,4,16,2
2020-02-24,ORDER,AVANT,Nuke,1,16,2,2,0,2,1,14,5152,2339747,60,110,1,16,2
2020-02-24,Astralis,Cloud9,Train,16,12,1,2,9,4,7,8,4901,2339374,1,20,2,0,1
2020-02-24,Astralis,Cloud9,Overpass,16,7,1,1,11,4,5,3,4901,2339374,1,20,2,0,1
2020-02-24,NiP,Vitality,Nuke,10,16,2,1,7,8,3,8,4901,2339373,14,7,0,2,2
2020-02-24,Natus Vincere,FaZe,Dust2,16,14,1,2,8,7,8,7,4901,2339375,6,9,2,1,1
2020-02-24,Renegades,fnatic,Inferno,14,16,2,1,10,5,4,11,4901,2339376,22,4,0,2,2
2020-02-24,Natus Vincere,FaZe,Overpass,16,10,1,2,10,1,6,9,4901,2339375,6,9,2,1,1
2020-02-24,100 Thieves,G2,Mirage,3,16,2,2,0,4,3,12,4901,2339378,10,8,0,2,2
2020-02-24,100 Thieves,G2,Dust2,2,16,2,2,0,3,2,13,4901,2339378,10,8,0,2,2
2020-02-24,Natus Vincere,FaZe,Nuke,9,16,2,1,7,8,2,8,4901,2339375,6,9,2,1,1
2020-02-24,Renegades,fnatic,Dust2,4,16,2,2,2,3,2,13,4901,2339376,22,4,0,2,2
2020-02-24,mousesports,TYLOO,Inferno,16,5,1,1,11,4,5,1,4901,2339503,2,28,2,0,1
2020-02-24,mousesports,TYLOO,Dust2,16,10,1,2,9,2,7,8,4901,2339503,2,28,2,0,1
2020-02-24,pro100,Nordavind,Dust2,22,19,1,1,6,9,9,6,5150,2339753,36,58,22,19,1
2020-02-24,pro100,BIG,Mirage,16,13,1,2,7,7,9,6,5150,2339724,36,25,16,13,1
2020-02-23,Wisla Krakow,BIG,Nuke,2,16,2,2,0,3,2,13,5150,2339745,57,25,2,16,2
2020-02-23,ENCE,MIBR,Train,19,15,1,1,9,6,6,9,4869,2339362,11,16,1,2,2
2020-02-23,ENCE,MIBR,Nuke,8,16,2,2,3,6,5,10,4869,2339362,11,16,1,2,2
2020-02-23,North,Endpoint,Dust2,19,17,1,2,5,10,10,5,4869,2339363,26,52,2,0,1
2020-02-23,North,Endpoint,Vertigo,16,7,1,1,8,7,8,0,4869,2339363,26,52,2,0,1
2020-02-23,Complexity,MIBR,Dust2,16,9,1,2,6,4,10,5,4869,2339364,23,16,2,0,1
2020-02-23,Complexity,MIBR,Nuke,16,2,1,1,14,1,2,1,4869,2339364,23,16,2,0,1
2020-02-23,Updraft,ikarus,Mirage,25,22,1,2,9,6,6,9,5191,2339739,297,292,2,0,1
2020-02-23,Updraft,ikarus,Nuke,16,5,1,1,11,4,5,1,5191,2339739,297,292,2,0,1
2020-02-23,ENCE,MIBR,Overpass,11,16,2,2,5,7,6,9,4869,2339362,11,16,1,2,2
2020-02-23,AGO,Gambit Youngsters,Dust2,19,17,1,2,7,8,8,7,5223,2339743,43,37,2,1,1
2020-02-23,AGO,Gambit Youngsters,Vertigo,13,16,2,2,8,6,5,10,5223,2339743,43,37,2,1,1
2020-02-23,Copenhagen Flames,AGO,Train,8,16,2,2,6,3,2,13,5223,2339744,30,43,1,2,2
2020-02-23,FURIA,Complexity,Mirage,11,16,2,1,3,12,8,4,4869,2339366,21,23,2,1,1
2020-02-23,AGO,Gambit Youngsters,Train,16,12,1,1,8,7,8,5,5223,2339743,43,37,2,1,1
2020-02-23,FURIA,Complexity,Nuke,16,14,1,2,7,8,9,6,4869,2339366,21,23,2,1,1
2020-02-23,FURIA,Complexity,Overpass,16,11,1,2,7,5,9,6,4869,2339366,21,23,2,1,1
2020-02-23,Copenhagen Flames,AGO,Nuke,16,13,1,2,9,5,7,8,5223,2339744,30,43,1,2,2
2020-02-23,Copenhagen Flames,AGO,Vertigo,8,16,2,2,2,7,6,9,5223,2339744,30,43,1,2,2
2020-02-23,Gen.G,North,Dust2,16,13,1,2,5,9,11,4,4869,2339365,51,26,2,0,1
2020-02-23,Gen.G,North,Mirage,16,14,1,2,9,6,7,8,4869,2339365,51,26,2,0,1
2020-02-22,Gambit Youngsters,Nemiga,Dust2,16,10,1,2,5,6,11,4,5223,2339737,37,55,2,0,1
2020-02-22,MIBR,Complexity,Dust2,11,16,2,2,7,5,4,11,4869,2339356,16,23,11,16,2
2020-02-22,Gen.G,Complexity,Inferno,16,13,1,2,7,7,9,6,4869,2339360,51,23,16,13,1
2020-02-22,SJ,LDLC,Inferno,13,16,2,1,5,10,8,6,5224,2339734,63,189,0,2,2
2020-02-22,SJ,LDLC,Train,8,16,2,2,4,5,4,11,5224,2339734,63,189,0,2,2
2020-02-22,HAVU,FATE,Vertigo,16,4,1,1,11,4,5,0,5224,2339735,32,61,2,0,1
2020-02-22,HAVU,FATE,Dust2,16,3,1,2,4,0,12,3,5224,2339735,32,61,2,0,1
2020-02-22,FURIA,North,Overpass,16,3,1,1,14,1,2,2,4869,2339359,21,26,16,3,1
2020-02-22,Gambit Youngsters,Nemiga,Vertigo,16,12,1,1,7,8,9,4,5223,2339737,37,55,2,0,1
2020-02-22,LDLC,HAVU,Train,9,16,2,1,8,7,1,9,5224,2339741,189,32,0,2,2
2020-02-22,AGO,Copenhagen Flames,Mirage,8,16,2,1,7,8,1,8,5223,2339729,43,30,0,2,2
2020-02-22,AGO,Copenhagen Flames,Nuke,3,16,2,2,2,2,1,14,5223,2339729,43,30,0,2,2
2020-02-22,Endpoint,forZe,Vertigo,28,26,1,2,7,8,8,7,4869,2339361,52,13,2,1,1
2020-02-22,Endpoint,forZe,Train,16,7,1,1,12,3,4,4,4869,2339361,52,13,2,1,1
2020-02-22,Endpoint,forZe,Inferno,12,16,2,1,6,9,6,7,4869,2339361,52,13,2,1,1
2020-02-22,LDLC,HAVU,Dust2,13,16,2,2,6,8,7,8,5224,2339741,189,32,0,2,2
2020-02-21,hREDS,SJ,Nuke,12,16,2,2,5,8,7,8,5224,2339720,228,63,0,2,2
2020-02-21,Rysix,Neverest,Inferno,10,16,2,2,5,6,5,10,5222,2339731,188,258,0,2,2
2020-02-21,Rysix,Neverest,Nuke,4,16,2,2,1,4,3,12,5222,2339731,188,258,0,2,2
2020-02-21,Swole Identity,Infinity,Train,16,5,1,2,6,0,10,5,5151,2339554,68,144,16,5,1
2020-02-21,Mythic,New England Whalers,Overpass,16,12,1,2,6,7,10,5,5151,2339705,83,143,16,12,1
2020-02-21,Station7,Oceanus,Nuke,9,16,2,1,2,13,7,3,5151,2339556,158,152,9,16,2
2020-02-21,Nemiga,GamerLegion,Inferno,7,16,2,1,4,11,3,5,5150,2339629,55,46,7,16,2
2020-02-21,hREDS,SJ,Train,4,16,2,2,0,5,4,11,5224,2339720,228,63,0,2,2
2020-02-21,FATE,SJ,Train,16,14,1,1,7,8,9,6,5224,2339718,61,63,16,14,1
2020-02-21,GamerLegion,Unicorns of Love,Overpass,16,8,1,2,5,4,11,4,5150,2339722,46,80,16,8,1
2020-02-21,FATE,Gambit Youngsters,Overpass,8,16,2,1,4,11,4,5,5223,2339727,61,37,1,2,2
2020-02-21,FATE,Gambit Youngsters,Train,16,13,1,2,7,7,9,6,5223,2339727,61,37,1,2,2
2020-02-21,FATE,Gambit Youngsters,Dust2,6,16,2,2,1,6,5,10,5223,2339727,61,37,1,2,2
2020-02-21,ENCE,Gen.G,Nuke,14,16,2,1,10,5,4,11,4869,2339358,11,51,14,16,2
2020-02-21,Demolition Crew,Nemiga,Overpass,6,16,2,2,2,5,4,11,5223,2339728,119,55,1,2,2
2020-02-21,Demolition Crew,Nemiga,Inferno,16,10,1,2,8,3,8,7,5223,2339728,119,55,1,2,2
2020-02-21,Demolition Crew,Nemiga,Mirage,17,19,2,2,9,6,6,9,5223,2339728,119,55,1,2,2
2020-02-21,North,forZe,Nuke,16,8,1,1,11,4,5,4,4869,2339357,26,13,16,8,1
2020-02-21,FURIA,Endpoint,Inferno,16,6,1,2,6,1,10,5,4869,2339355,21,52,16,6,1
2020-02-20,PC419,Skyfire,Mirage,12,16,2,1,8,7,4,9,5152,2339709,169,136,12,16,2
2020-02-20,HellRaisers,Japaleno,Dust2,9,16,2,1,7,8,2,8,5150,2339673,45,163,9,16,2
2020-02-20,Spirit,GamerLegion,Mirage,16,14,1,2,8,7,8,7,5150,2339671,27,46,16,14,1
2020-02-20,HellRaisers,BIG,Mirage,11,16,2,2,6,6,5,10,5150,2339669,45,25,11,16,2
2020-02-20,Esper,TRIDENT,Mirage,11,16,2,2,4,8,7,8,5152,2339711,275,160,11,16,2
2020-02-20,Chiefs,ORDER,Train,16,19,2,1,5,10,10,5,5152,2339710,84,60,16,19,2
2020-02-20,Isurus,RED Canids,Dust2,10,16,2,2,5,6,5,10,5182,2339146,100,139,0,2,2
2020-02-20,Formidable,Paradox,Dust2,3,16,2,1,2,13,1,3,5152,2339658,225,140,3,16,2
2020-02-20,Divine,Thunder Logic,Mirage,16,11,1,1,8,7,8,4,5151,2339699,97,168,16,11,1
2020-02-20,Big Frames,Mythic,Overpass,8,16,2,2,2,7,6,9,5151,2339656,104,83,8,16,2
2020-02-20,Isurus,RED Canids,Mirage,19,22,2,1,7,8,8,7,5182,2339146,100,139,0,2,2
2020-02-20,Station7,TeamOne,Mirage,16,10,1,1,10,5,6,5,5151,2339698,158,138,16,10,1
2020-02-20,GamerLegion,Singularity,Nuke,16,12,1,2,7,6,9,6,5150,2339676,46,75,16,12,1
2020-02-20,BIG,Spirit,Mirage,10,16,2,1,6,9,4,7,5150,2339674,25,27,10,16,2
2020-02-20,SJ,hREDS,Inferno,16,9,1,1,11,4,5,5,5224,2339682,63,228,16,9,1
2020-02-20,KOVA,LDLC,Dust2,13,16,2,2,2,12,11,4,5224,2339684,65,189,13,16,2
2020-02-20,FATE,Copenhagen Flames,Vertigo,8,16,2,1,7,8,1,8,5223,2339695,61,30,0,2,2
2020-02-20,Neverest,Rejected,Inferno,19,17,1,2,9,6,6,9,5222,2339708,258,220,2,0,1
2020-02-20,AGF,Sigma,Train,7,16,2,1,6,9,1,7,5225,2339714,124,155,2,1,1
2020-02-20,AGF,Sigma,Overpass,16,4,1,2,5,0,11,4,5225,2339714,124,155,2,1,1
2020-02-20,HAVU,KOVA,Nuke,16,6,1,2,4,3,12,3,5224,2339725,32,65,2,1,1
2020-02-20,HAVU,KOVA,Vertigo,13,16,2,1,6,9,7,7,5224,2339725,32,65,2,1,1
2020-02-20,HAVU,KOVA,Train,16,4,1,1,11,4,5,0,5224,2339725,32,65,2,1,1
2020-02-20,AGF,Sigma,Inferno,22,18,1,1,5,10,10,5,5225,2339714,124,155,2,1,1
2020-02-20,FATE,Copenhagen Flames,Inferno,13,16,2,1,8,7,5,9,5223,2339695,61,30,0,2,2
2020-02-20,Nemiga,AGO,Nuke,13,16,2,1,7,8,6,8,5223,2339685,55,43,0,2,2
2020-02-20,pro100,Unicorns of Love,Inferno,16,14,1,2,7,8,9,6,5150,2339679,36,80,16,14,1
2020-02-20,Nordavind,BIG,Inferno,9,16,2,1,6,9,3,7,5150,2339662,58,25,9,16,2
2020-02-20,PACT,Singularity,Nuke,16,10,1,1,12,3,4,7,5150,2339680,66,75,16,10,1
2020-02-20,Nemiga,AGO,Mirage,12,16,2,1,5,10,7,6,5223,2339685,55,43,0,2,2
2020-02-20,Neverest,Rejected,Nuke,16,3,1,1,12,3,4,0,5222,2339708,258,220,2,0,1
2020-02-19,kinetic,AGF,Mirage,13,16,2,1,4,11,9,5,5225,2339692,211,124,1,2,2
2020-02-19,Bad News Bears,Divine,Inferno,16,4,1,1,11,4,5,0,5151,2339550,34,97,16,4,1
2020-02-19,Ground Zero,FURY,Inferno,16,6,1,2,4,3,12,3,5152,2339689,113,205,16,6,1
2020-02-19,Nemiga,PACT,Nuke,9,16,2,1,5,10,4,6,5150,2339660,55,66,9,16,2
2020-02-19,PACT,HellRaisers,Vertigo,16,5,1,1,10,5,6,0,5150,2339663,66,45,16,5,1
2020-02-19,HAVU,pro100,Mirage,10,16,2,2,5,6,5,10,5150,2339661,32,36,10,16,2
2020-02-19,Wisla Krakow,Spirit,Train,9,16,2,1,4,11,5,5,5150,2339640,57,27,9,16,2
2020-02-19,Demolition Crew,Nemiga,Inferno,12,16,2,2,6,7,6,9,5150,2339664,119,55,12,16,2
2020-02-19,Sprout,GamerLegion,Nuke,16,13,1,1,8,7,8,6,5150,2339665,42,46,16,13,1
2020-02-19,Japaleno,Movistar Riders,Inferno,16,5,1,1,11,4,5,1,5150,2339666,163,35,16,5,1
2020-02-19,GamerLegion,HellRaisers,Mirage,16,11,1,1,11,4,5,7,5150,2339659,46,45,16,11,1
2020-02-19,kinetic,AGF,Train,5,16,2,1,4,11,1,5,5225,2339692,211,124,1,2,2
2020-02-19,kinetic,AGF,Inferno,16,14,1,2,4,11,12,3,5225,2339692,211,124,1,2,2
2020-02-19,Stepback,Sigma,Overpass,7,16,2,1,5,10,2,6,5225,2339693,289,155,1,2,2
2020-02-19,Singularity,Spirit,Vertigo,16,14,1,1,7,8,9,6,5150,2339667,75,27,16,14,1
2020-02-19,DETONA,Alma,Inferno,16,6,1,1,10,5,6,1,5182,2339145,125,175,1,1,2
2020-02-19,DETONA,Alma,Train,17,19,2,2,8,7,7,8,5182,2339145,125,175,1,1,2
2020-02-19,Stepback,Sigma,Inferno,4,16,2,2,2,3,2,13,5225,2339693,289,155,1,2,2
2020-02-19,Stepback,Sigma,Train,16,7,1,1,14,1,2,6,5225,2339693,289,155,1,2,2
2020-02-19,PACT,Demolition Crew,Dust2,12,16,2,1,12,3,0,13,5223,2339694,66,119,0,2,2
2020-02-19,PACT,Demolition Crew,Overpass,10,16,2,2,5,6,5,10,5223,2339694,66,119,0,2,2
2020-02-19,Hard Legion,Gambit Youngsters,Train,15,19,2,1,9,6,6,9,5223,2339686,38,37,0,2,2
2020-02-19,Hard Legion,Gambit Youngsters,Dust2,7,16,2,2,1,7,6,9,5223,2339686,38,37,0,2,2
2020-02-19,Nordavind,Unicorns of Love,Inferno,16,6,1,2,6,1,10,5,5150,2339668,58,80,16,6,1
2020-02-18,Skyfire,Incept,Train,16,3,1,1,12,3,4,0,5152,2339657,136,221,16,3,1
2020-02-18,Nemiga,Sprout,Vertigo,14,16,2,2,7,8,7,8,5150,2339632,55,42,14,16,2
2020-02-18,Na`Vi Junior,Skin Ogres,Mirage,16,8,1,1,10,5,6,3,5170,2339690,108,132,2,0,1
2020-02-18,Na`Vi Junior,Skin Ogres,Dust2,16,12,1,1,7,8,9,4,5170,2339690,108,132,2,0,1
2020-02-18,AVANT,Formidable,Dust2,16,3,1,1,12,3,4,0,5152,2339372,110,225,16,3,1
2020-02-18,Nordavind,Movistar Riders,Mirage,8,16,2,2,4,5,4,11,5150,2339634,58,35,8,16,2
2020-02-18,Big Frames,Thunder Logic,Mirage,16,13,1,1,6,9,10,4,5151,2339654,104,168,16,13,1
2020-02-18,Chaos,Rugratz,Overpass,19,16,1,2,9,6,6,9,5151,2339548,56,88,19,16,1
2020-02-18,Swole Identity,Recon 5,Vertigo,12,16,2,1,5,10,7,6,5151,2339655,68,109,12,16,2
2020-02-18,Bravos,Keyd,Vertigo,16,6,1,2,6,1,10,5,5182,2339144,186,218,1,1,2
2020-02-18,Bravos,Keyd,Overpass,10,16,2,2,8,3,2,13,5182,2339144,186,218,1,1,2
2020-02-18,Demolition Crew,Singularity,Dust2,16,10,1,2,4,7,12,3,5150,2339403,119,75,16,10,1
2020-02-18,Rejected,Rysix,Nuke,16,14,1,2,9,6,7,8,5222,2339507,220,188,16,14,1
2020-02-18,Wisla Krakow,Copenhagen Flames,Overpass,12,16,2,1,8,7,4,9,5170,2339691,57,30,0,2,2
2020-02-18,PACT,FATE,Overpass,12,16,2,2,6,7,6,9,5223,2339645,66,61,0,2,2
2020-02-18,Neverest,UP,Vertigo,11,16,2,1,5,10,6,6,5222,2339509,258,303,11,16,2
2020-02-18,Copenhagen Flames,Demolition Crew,Nuke,19,16,1,2,12,3,3,12,5223,2339646,30,119,2,0,1
2020-02-18,Copenhagen Flames,Demolition Crew,Mirage,16,10,1,1,9,6,7,4,5223,2339646,30,119,2,0,1
2020-02-18,BIG,Singularity,Nuke,16,13,1,1,9,6,7,7,5150,2339687,25,75,16,13,1
2020-02-18,Wisla Krakow,Copenhagen Flames,Mirage,10,16,2,2,4,7,6,9,5170,2339691,57,30,0,2,2
2020-02-18,PACT,FATE,Inferno,14,16,2,1,11,4,3,12,5223,2339645,66,61,0,2,2
2020-02-18,Japaleno,Nemiga,Inferno,20,22,2,1,7,8,8,7,5150,2339639,163,55,20,22,2
2020-02-18,Movistar Riders,Demolition Crew,Train,13,16,2,2,6,8,7,8,5150,2339638,35,119,13,16,2
2020-02-18,BIG,HAVU,Nuke,16,11,1,1,9,6,7,5,5150,2339637,25,32,16,11,1
2020-02-18,Sprout,Unicorns of Love,Inferno,16,0,1,2,1,0,15,0,5150,2339635,42,80,16,0,1
2020-02-17,pro100,Demolition Crew,Inferno,16,11,1,2,6,6,10,5,5150,2339630,31,108,16,11,1
2020-02-17,Orgless,Swole Identity,Nuke,16,10,1,2,7,4,9,6,5212,2339653,224,87,2,0,1
2020-02-17,Orgless,Swole Identity,Train,16,11,1,1,10,5,6,6,5212,2339653,224,87,2,0,1
2020-02-17,Redemption POA,DETONA,Inferno,16,2,1,1,13,2,3,0,5213,2339651,136,159,2,1,1
2020-02-17,Redemption POA,DETONA,Vertigo,16,12,1,1,9,6,7,6,5213,2339651,136,159,2,1,1
2020-02-17,Redemption POA,DETONA,Nuke,6,16,2,2,5,2,1,14,5213,2339651,136,159,2,1,1
2020-02-17,eUnited,Orgless,Nuke,14,16,2,1,11,4,3,12,5212,2339650,74,224,1,2,2
2020-02-17,eUnited,Orgless,Overpass,13,16,2,2,7,7,6,9,5212,2339650,74,224,1,2,2
2020-02-17,TRIDENT,AVANT,Train,6,16,2,1,2,13,4,3,5152,2339613,175,111,6,16,2
2020-02-17,madlikewizards,Ground Zero,Overpass,16,7,1,1,14,1,2,6,5152,2339623,118,102,16,7,1
2020-02-17,eUnited,Orgless,Train,16,5,1,2,5,1,11,4,5212,2339650,74,224,1,2,2
2020-02-17,Unicorns of Love,Japaleno,Inferno,17,19,2,2,7,8,8,7,5150,2339631,78,155,17,19,2
2020-02-17,W7M,Soberano,Dust2,16,10,1,2,9,2,7,8,5182,2339143,103,266,2,0,1
2020-02-17,Hard Legion,Nemiga,Dust2,12,16,2,1,6,9,6,7,5223,2339643,39,53,1,2,2
2020-02-17,Gambit Youngsters,AGO,Dust2,16,8,1,2,4,5,12,3,5223,2339647,37,43,1,2,2
2020-02-17,Gambit Youngsters,AGO,Mirage,5,16,2,1,2,13,3,3,5223,2339647,37,43,1,2,2
2020-02-17,W7M,Soberano,Nuke,16,5,1,2,5,1,11,4,5182,2339143,103,266,2,0,1
2020-02-17,Gambit Youngsters,AGO,Train,11,16,2,1,10,5,1,11,5223,2339647,37,43,1,2,2
2020-02-17,SKADE,Spirit,Overpass,16,10,1,1,10,5,6,5,5211,2339652,45,27,2,0,1
2020-02-17,SKADE,Spirit,Nuke,16,14,1,1,7,8,9,6,5211,2339652,45,27,2,0,1
2020-02-17,Hard Legion,Nemiga,Overpass,7,16,2,1,6,9,1,7,5223,2339643,39,53,1,2,2
2020-02-17,Hard Legion,Nemiga,Inferno,16,13,1,2,8,6,8,7,5223,2339643,39,53,1,2,2
2020-02-16,Swole Identity,Asuna's Anime Aimers,Dust2,16,19,2,1,7,8,8,7,5212,2339611,87,171,2,1,1
2020-02-16,Yeah,Chaos,Nuke,13,16,2,1,7,8,6,8,5212,2339607,132,66,0,2,2
2020-02-16,Bad News Bears,eUnited,Nuke,13,16,2,1,5,10,8,6,5212,2339602,35,74,1,2,2
2020-02-16,Yeah,Chaos,Inferno,12,16,2,2,6,7,6,9,5212,2339607,132,66,0,2,2
2020-02-16,Bad News Bears,eUnited,Overpass,8,16,2,2,6,3,2,13,5212,2339602,35,74,1,2,2
2020-02-16,Bad News Bears,eUnited,Inferno,16,6,1,2,7,0,9,6,5212,2339602,35,74,1,2,2
2020-02-16,Swole Identity,Asuna's Anime Aimers,Inferno,16,8,1,1,9,6,7,2,5212,2339611,87,171,2,1,1
2020-02-16,Swole Identity,Asuna's Anime Aimers,Nuke,16,9,1,2,9,1,7,8,5212,2339611,87,171,2,1,1
2020-02-16,Copenhagen Flames,SKADE,Inferno,14,16,2,1,10,5,4,11,5211,2339595,40,45,0,2,2
2020-02-16,Gambit Youngsters,HAVU,Train,16,4,1,1,12,3,4,1,5211,2339606,37,36,2,1,1
2020-02-16,Gambit Youngsters,HAVU,Vertigo,16,13,1,2,7,7,9,6,5211,2339606,37,36,2,1,1
2020-02-16,Gambit Youngsters,HAVU,Dust2,9,16,2,1,3,12,6,4,5211,2339606,37,36,2,1,1
2020-02-16,Copenhagen Flames,SKADE,Nuke,19,22,2,1,7,8,8,7,5211,2339595,40,45,0,2,2
2020-02-16,Spirit,GamerLegion,Inferno,16,10,1,2,7,4,9,6,5211,2339605,27,44,2,1,1
2020-02-16,Spirit,GamerLegion,Nuke,9,16,2,2,1,9,8,7,5211,2339605,27,44,2,1,1
2020-02-16,AVEZ,Winstrike,Vertigo,16,13,1,1,6,9,10,4,5211,2339594,59,56,2,1,1
2020-02-16,Orgless,Recon 5,Mirage,16,9,1,2,7,3,9,6,5212,2339610,224,149,2,0,1
2020-02-16,Bravos,Redemption POA,Dust2,14,16,2,1,8,7,6,9,5213,2339600,196,136,0,2,2
2020-02-16,Isurus,DETONA,Nuke,16,11,1,1,7,8,9,3,5213,2339601,129,159,2,1,1
2020-02-16,Isurus,DETONA,Train,13,16,2,2,4,10,9,6,5213,2339601,129,159,2,1,1
